soln,cell,cell_plot,dist_x,time,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),k_Hematite_PK,dk_Hematite_PK,stage,u_step,time_days,pH_user,logaHS-,logaH2S,SR_Hematite,HematitePK_m,HematitePK_m_pct,Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
5,5,5,0.0045000000000000005,640000.0,14,8.05939751473809,-7.403852772824389,240.0,2.0398812445902683e-11,1.3425976923494597e-07,1.0499789775740558,0.8277004205270141,0.0009999799748399724,0.09999799741850623,8.427298798778135e-07,1.8711517019316357e-11,0.021191229529229385,2.001356104073788e-06,0.09999799727826526,8.427298798771814e-07,6.320598185940357e-19,1.2213068266027451e-11,6.498448753288903e-12,0.021129201026548146,6.200373145491788e-05,2.001356104073788e-06,0.0,8.439806669357339e-15,1.0444417019244807e-31,6.713427376132639e-13,4.533233906057925e-24,4.1052311235574037e-13,2.460831730799536e-28,3.094400437063969e-15,4.6621256720989564e-30,6.478367534076744e-12,-6.328610625014304,-6.774935026429114,-6.0615149247291615,-7.836876357908999,-8.05939751473809,-3.1631204288194223,-2.0554013359787113,-3.167064181832309,-14.502324100324556,-22.09946322815861,-68.38188239487265,-16.35219950723498,-15.667152354228861,-16.460089092186614,-93.96355458965823,-9.43304887571304,-14.075410400909133,-22.65350728939181,-21.38499422978697,-9.405040207379294,-22.214851929661172,-11.821330250439638,-24.19606777525096,-6.339668578326503,-11.333511015899312,-10.143275956896995,-21.270817855230973,-7.026954253758484,0.0,0.0,0.0,0.0,1.0714125855587676e-06,1.3028529675361566e-12,0.0,0.0,1.0844957232064434e-08,3.881107256767554e-14,0.0,0.0,0.0,0.0,-7.342425513051976,-10.385626183311828,-2.526800886914195,-2.988680608084458,-2.000000000000014,-3.024571923330484,-3.5300097440686447,0.0,0.0,0.0,7.0,14.0,7.407407407407407,8.05939751473809,-2.0554013359787113,-3.167064181832309,4.5454249025964354e-08,0.0,0.0,0.0,98.99793193364137,0.0,0.0,0.0,1.0020680663586226,0.0
6,6,6,0.0055000000000000005,640000.0,14,8.059370863290741,-7.403835028691208,240.0,2.3927193991403743e-11,1.5748266580546707e-07,1.0499789571973062,0.8276964984593889,0.0009999799547829244,0.09999799540146906,3.785430345815881e-07,4.1648871252608584e-11,0.02119502516824851,2.002273870758049e-06,0.09999799526122215,3.7854303458130436e-07,2.8378708287648296e-19,2.7185155302631326e-11,1.4463715949977258e-11,0.02113299763479668,6.200275290927749e-05,2.002273870758049e-06,0.0,1.8788472255694383e-14,2.325203242178035e-31,1.4944335450991996e-12,1.0091557322855079e-23,9.13891240575141e-13,5.478435726431217e-28,6.88860610025303e-15,1.0379025061968755e-29,1.4419018078116865e-11,-6.328617502414961,-7.122458429019324,-6.061315117117593,-7.836767582036622,-8.059370863290741,-3.1631470800615604,-2.055310304239516,-3.166946498645771,-14.502359658675648,-22.099445484025427,-68.3818291624731,-16.352183824689554,-15.667138733271187,-16.460077532816694,-93.9635096036097,-9.433057782821995,-14.77057488927614,-23.001197072914987,-21.7326860748979,-9.752749796623407,-22.56254583635986,-12.169041901271505,-24.543763743537397,-6.687283012655918,-11.681218543555671,-10.49100807420774,-21.618532228408537,-7.026889873466645,0.0,0.0,0.0,0.0,9.642939914463092e-07,6.866156731349145e-09,0.0,0.0,7.586761540368166e-09,8.531914714464409e-12,0.0,0.0,0.0,0.0,-6.6474320101504905,-9.343127021748032,-3.2221474387595563,-2.6409573978825946,-1.9999999999999432,-4.415265027021121,-3.8777329542704315,0.0,0.0,0.0,7.0,14.0,7.407407407407407,8.059370863290741,-2.055310304239516,-3.166946498645771,2.2519979448638252e-07,0.0,0.0,0.0,99.21937320838452,0.0,0.0,0.0,0.7806267916154696,0.0
7,7,7,0.006500000000000001,640000.0,14,8.059343449922752,-7.403809385405958,240.00000000000006,2.6888006806010524e-11,1.7696996686965806e-07,1.0499789412673148,0.8276932390171003,0.0009999799390699902,0.09999799382066246,1.835149928848266e-10,8.589558298057257e-08,0.021198195327695395,2.003085252820989e-06,0.09999799368041425,1.8351499288468906e-10,1.3752600244355818e-22,5.606734209250423e-08,2.982824088806834e-08,0.021136162946842885,6.200759192190445e-05,2.003085252820989e-06,0.0,3.8754591033695444e-11,4.7964316095367865e-28,3.0823423787863083e-09,2.0815560628312957e-20,1.885056982755968e-09,1.1300878088727425e-24,1.4208872004554251e-11,2.1409693822572177e-26,2.9736055529806284e-08,-6.328583633594502,-10.43686092676748,-6.06113858518141,-7.836666494425906,-8.059343449922752,-3.1631744937983246,-2.055234859914043,-3.1668436409523153,-14.502388842863926,-22.099419840740175,-68.3817522326174,-16.352159896918675,-15.667116521014677,-16.46005703607456,-93.9634395358112,-9.433059553273512,-21.39948274246592,-26.315726531543227,-25.04721724904051,-13.067306614051265,-25.87707872601684,-15.483600434213734,-27.85829834870875,-10.001760954729328,-14.995773645469042,-13.805588874343613,-24.933087385259164,-7.0268418425091586,9.214741839704151e-08,-1.0033572713950841e-08,0.0,0.0,3.725768393000445e-07,3.027100053147198e-08,0.0,0.0,4.535857387732546e-09,2.280153707686717e-11,0.0,0.0,0.0,0.0,-0.018681842496549805,0.600000000000005,-9.851206180600322,0.6736216318025754,-2.0000000000000284,-17.673382510702737,-7.192311983954793,0.0,1.486918782754055e-07,-3.519370861037246e-09,7.0,14.0,7.407407407407407,8.059343449922752,-2.055234859914043,-3.1668436409523153,0.9578955539663906,1.486918782754055e-07,24.062043633335804,0.0,60.29219798678721,0.0,14.91174385504827,0.0,0.7340145248287028,0.0
8,8,8,0.007500000000000001,640000.0,14,8.05928738946612,-7.403743544551877,240.00000000000003,2.9211230850363636e-11,1.9226080617697243e-07,1.04997893186993,0.8276907237934384,0.0009999799297009365,0.09999799287630913,1.8347605178058413e-10,8.589139030838162e-08,0.021201228410538654,2.003942683725167e-06,0.09999799273606685,1.8347605178044666e-10,1.37438095483196e-22,5.606676365117008e-08,2.982462665721155e-08,0.021139184245325265,6.201936825777814e-05,2.003942683725167e-06,0.0,3.876401759386278e-11,4.798325739513609e-28,3.0826940464471942e-09,2.0821092618617415e-20,1.8855096618500827e-09,1.1305306124516705e-24,1.4212240446496066e-11,2.1418016413822347e-26,2.9732440599415272e-08,-6.3285012172677995,-10.4369202503073,-6.060952259415918,-7.836540411116111,-8.05928738946612,-3.1632305564679477,-2.0551746174583463,-3.1667273380399834,-14.502435127349091,-22.099353999886095,-68.38155471005511,-16.35209538571437,-15.667053339460152,-16.45999518416981,-93.96324733184831,-9.433049775089051,-21.399717692457816,-26.315841828790106,-25.047333875937166,-13.067489081802004,-25.877196682563277,-15.483784231614251,-27.85841763490496,-10.001880520725045,-14.99595478357012,-13.805824745464426,-24.93325741552589,-7.0268376605100915,2.0729501912258263e-07,2.4012785933837683e-09,0.0,0.0,8.511207258411919e-08,4.8583559923240523e-17,0.0,0.0,2.2917484316338586e-09,-1.2056151509938045e-12,0.0,0.0,0.0,0.0,-0.018675322969249564,0.6000000000000014,-9.851561615503606,0.6738672811069293,-2.000000000000014,-17.674093380509277,-7.192557633260063,0.0,1.5402706523043746e-07,-3.601909038194564e-09,7.0,14.0,7.407407407407407,8.05928738946612,-2.0551746174583463,-3.1667273380399834,0.9579099337785912,1.5402706523043746e-07,34.325423022736906,0.0,18.967496987759635,0.0,46.19635653801242,0.0,0.5107234514910495,0.0
9,9,9,0.0085,640000.0,14,8.059249236058212,-7.403698775700698,240.0,3.0738720129449966e-11,2.0231432922229167e-07,1.0499789254840657,0.8276890117745567,0.0009999799233351783,0.09999799223483787,1.8344956003266666e-10,8.58885399019974e-08,0.02120329293571663,2.004526266085385e-06,0.0999979920945996,1.834495600325293e-10,1.3737829078798069e-22,5.606637368806289e-08,2.9822166213934497e-08,0.02114124079554392,6.202733775864731e-05,2.004526266085385e-06,0.0,3.877043682917738e-11,4.799615116434659e-28,3.0829335993903598e-09,2.0824857746964668e-20,1.8858179243801123e-09,1.1308320374529385e-24,1.421453426818721e-11,2.1423681737284845e-26,2.972997968293968e-08,-6.328445452072532,-10.436960610872552,-6.060825488393127,-7.836454641179138,-8.059249236058212,-3.1632687113830538,-2.0551336163725415,-3.166648183546279,-14.502466668328127,-22.099309231034916,-68.38142040350156,-16.352051521909612,-15.667010380701818,-16.459953130457897,-93.96311664548044,-9.433043161152979,-21.399877568082083,-26.315920327722207,-25.047413279915695,-13.067613254631707,-25.877276991588225,-15.48390930949038,-27.858498848976332,-10.0019618823761,-14.996078051353402,-13.805985263116392,-24.933373164326678,-7.026834812832198,2.0839737389444934e-07,2.4636442260264477e-09,0.0,0.0,6.986081838944691e-08,4.932460787296963e-17,0.0,0.0,8.237973117497934e-10,-1.2507852048463702e-12,0.0,0.0,0.0,0.0,-0.018670913176135784,0.600000000000005,-9.851803493299435,0.6740344126949864,-2.0000000000000284,-17.674577136100964,-7.192724764848102,0.0,1.6011529367797396e-07,-3.6954572745643247e-09,7.0,14.0,7.407407407407407,8.059249236058212,-2.0551336163725415,-3.166648183546279,0.9579196603725308,1.6011529367797396e-07,36.45634883816486,0.0,15.906477806221675,0.0,47.44960450145083,0.0,0.1875688541626446,0.0
10,10,10,0.009500000000000001,640000.0,14,8.059229919356317,-7.403676096963151,240.0,3.14952290679153e-11,2.0729346642616326e-07,1.0499789222539613,0.8276881450988026,0.0009999799201155424,0.09999799191044934,1.834361483435862e-10,8.588709609964757e-08,0.021204338066023596,2.0048218117302274e-06,0.09999799177021312,1.8343614834344887e-10,1.373480276344836e-22,5.6066175216005426e-08,2.982092088364215e-08,0.02114228187392261,6.203138692188548e-05,2.0048218117302274e-06,0.0,3.8773686475270774e-11,4.800268094396873e-28,3.0830548297192775e-09,2.082676445764485e-20,1.885973977400312e-09,1.130984687823995e-24,1.4215695475482117e-11,2.1426550821370634e-26,2.97287341121717e-08,-6.328417121431263,-10.436981049270111,-6.060761301436594,-7.836411208332095,-8.059229919356317,-3.1632880288478353,-2.0551128622630492,-3.1666081127348917,-14.502482624520143,-22.099286552297368,-68.38135236728893,-16.35202930133448,-15.666988618289095,-16.459931826207587,-93.96305044191747,-9.433039799880213,-21.399958515688642,-26.315960053763646,-25.047453464119542,-13.067676117573106,-25.877317633954487,-15.48397263059419,-27.858539949505005,-10.002003074883177,-14.996140456132387,-13.806066527197746,-24.93343174967049,-7.026833375424604,2.1230673898339014e-07,2.5458871842196493e-09,0.0,0.0,3.2475781237715435e-08,5.0697879891040365e-17,0.0,0.0,3.91642128103936e-11,-1.2997998093308999e-12,0.0,0.0,0.0,0.0,-0.018668672073335557,0.6000000000000032,-9.851925949124976,0.6741190380491773,-1.9999999999999432,-17.674822047751945,-7.19280939020222,1.7763568394002505e-15,1.682191040694701e-07,-3.818821418380729e-09,7.0,14.0,7.407407407407407,8.059229919356317,-2.0551128622630492,-3.1666081127348917,0.95792460356675,1.682191040694701e-07,40.726995674929825,0.0,7.862608764472954,0.0,51.40091363680167,0.0,0.009481923795541209,0.0
1,1,1,0.0005,650000.0,15,8.05961490691826,-7.404035288189024,240.0,1.9332446017779785e-12,1.2724128231986866e-08,1.0499790775745745,0.8277212038665115,0.000999980073521452,0.09999800734592726,2.699343273973254e-06,5.848830080207848e-12,0.021169902346725864,1.9960502425097838e-06,0.09999800720571025,2.699343273971224e-06,2.0299642290550035e-18,3.8167533155293064e-12,2.0320767646785414e-12,0.021107872589105018,6.200503768902605e-05,1.9960502425097838e-06,0.0,2.6349747908269974e-15,3.2594598217596917e-32,2.0970351592302563e-13,1.4154253476005227e-24,1.2817182658168044e-13,7.679877669913048e-29,9.661452747330408e-16,1.4550146346831961e-30,2.0258004654127606e-12,-6.328601265295491,-6.269631335768165,-6.062671565535905,-7.83754593599469,-8.05961490691826,-3.1629030327053953,-2.055888398699772,-3.167768636733541,-14.502071823461133,-22.099645743523244,-68.38242994096656,-16.352371082568546,-15.667312989531355,-16.46023878745804,-93.96405837562784,-9.433013994963646,-13.064098564686034,-22.14740104862232,-20.87887704898641,-8.898740511214099,-21.708723808829543,-11.315019614243372,-23.689928714388255,-5.833877824944516,-10.827222259765186,-9.636780744679912,-20.76450515837853,-7.027223924299379,0.0,0.0,0.0,0.0,0.0031993156570139566,6.552278830778639e-05,0.0005016838476738575,2.7388417073178446e-06,0.0009844177655128484,1.5680709461983857e-05,0.0,0.0,0.0,0.0,-8.352598098211887,-11.900919939834157,-1.5145149252489816,-3.4951409395521225,-1.9999999999999858,-0.9999999999999716,-3.023549412600955,0.0,0.0,0.0,7.0,15.0,7.523148148148148,8.05961490691826,-2.055888398699772,-3.167768636733541,4.440193551762521e-09,0.0,0.0,0.0,68.28240629413438,10.707346192292748,0.0,0.0,21.010247513572867,0.0
2,2,2,0.0015,650000.0,15,8.059580486759112,-7.404009748298545,240.00000000000003,5.760164447062434e-12,3.791194628424987e-08,1.0499790559001243,0.8277169244958591,0.0009999800521697253,0.09999800519846566,2.2351875067178765e-06,7.061861349414396e-12,0.021174128881243398,1.9970811903601627e-06,0.0999980050582427,2.235187506716197e-06,1.68005798327115e-18,4.60850276842545e-12,2.4533585809889463e-12,0.021112099925999297,6.200422502221982e-05,1.9970811903601627e-06,0.0,3.1820677762084983e-15,3.936444532618203e-32,2.5322363841673653e-13,1.7092714960190697e-24,1.5478300573503707e-13,9.274928147061354e-29,1.1667313923287896e-15,1.7572006427111082e-30,2.4457805060584247e-12,-6.328606988937077,-6.35152098532676,-6.062446547300739,-7.837420656931869,-8.059580486759112,-3.162937452990903,-2.0557886595274173,-3.1676344774020393,-14.502115124141673,-22.099620203632764,-68.38235332129513,-16.35234779312302,-15.66729195053078,-16.460219998902417,-93.96399075773624,-9.433022875358676,-13.228012023134685,-22.22946688708007,-20.960945137889112,-8.98083414000728,-21.7907941481772,-11.397115493481508,-23.772001304180865,-5.91586721367544,-10.909313638113415,-9.718904292868695,-20.846603166676832,-7.027158605286166,0.0,0.0,0.0,0.0,1.091742552402684e-06,5.085077426139877e-14,0.0,0.0,2.8524497443577702e-08,3.69385206035512e-14,0.0,0.0,0.0,0.0,-8.188887639792142,-11.655345371872693,-1.6786278620423332,-3.4130262717584188,-2.000000000000014,-1.328225873586689,-3.1056640803947095,0.0,0.0,0.0,7.0,15.0,7.523148148148148,8.059580486759112,-2.0557886595274173,-3.1676344774020393,6.473100654602097e-09,0.0,0.0,0.0,97.45377698580957,0.0,0.0,0.0,2.546223014190431,0.0
3,3,3,0.0025,650000.0,15,8.059549515514263,-7.403987684020915,240.00000000000003,9.449776699167256e-12,6.219603725578365e-08,1.049979034801857,0.8277128036603818,0.0009999800313929426,0.09999800310893843,1.7710224069830972e-06,8.910904710677768e-12,0.021178164219820883,1.9980614795889912e-06,0.0999980029687095,1.7710224069817667e-06,1.3305358605193443e-18,5.815362820697157e-12,3.0955418899806103e-12,0.02111613615420011,6.200332554450608e-05,1.9980614795889912e-06,0.0,4.015936279601246e-15,4.968251715944708e-32,3.195587060091787e-13,2.1571459598337853e-24,1.9534328638382511e-13,1.1705981677024026e-28,1.4724614310143418e-15,2.2177697984016008e-30,3.0859795221806937e-12,-6.328613317055222,-6.452558485039783,-6.06223268546358,-7.837302693874477,-8.059549515514263,-3.1629684242145775,-2.0556927607476605,-3.1675076073774378,-14.50215500231139,-22.099598139355134,-68.38228712846221,-16.352327895483135,-15.667274219528643,-16.460204434538024,-93.96393323145433,-9.43303178230472,-13.430213892585328,-22.330676286712738,-21.06215670415952,-9.082067770555321,-21.89200788108536,-11.498351290667294,-23.873217203726767,-6.017000612168218,-11.01054510202371,-9.820164561364923,-20.94784137089543,-7.027093677751262,0.0,0.0,0.0,0.0,1.0691404254759866e-06,1.0504827924717709e-13,0.0,0.0,2.001167369972675e-08,3.2034507192794645e-14,0.0,0.0,0.0,0.0,-7.986874582792243,-11.35231687941621,-1.8810215290525036,-3.3117749102082215,-1.9999999999999858,-1.73301320760703,-3.206915441944889,0.0,0.0,0.0,7.0,15.0,7.523148148148148,8.059549515514263,-2.0556927607476605,-3.1675076073774378,1.0306837222229346e-08,0.0,0.0,0.0,98.16263736581217,0.0,0.0,0.0,1.837362634187813,0.0
4,4,4,0.0035,650000.0,15,8.059524197232605,-7.403971319080222,239.99999999999994,1.291423924280877e-11,8.499824791555212e-08,1.0499790146477939,0.8277089427089853,0.0009999800115583497,0.09999800111435217,1.3068501075202748e-06,1.2073792916563916e-11,0.02118188613835448,1.9989584442646528e-06,0.09999800097411729,1.3068501075192936e-06,9.813873656626506e-19,7.879725255737161e-12,4.194067660826755e-12,0.02111985910600595,6.200228313381515e-05,1.9989584442646528e-06,0.0,5.442148574492594e-15,6.732921319168628e-32,4.330209526695294e-13,2.9231705887116724e-24,2.6471590497578463e-13,1.586374635138681e-28,1.99537001956079e-15,3.005469649770849e-30,4.181111108760679e-12,-6.328620640450535,-6.58450778666846,-6.062037079401839,-7.8371967083732414,-8.059524197232605,-3.1629937422328527,-2.055603140187141,-3.16739266853525,-14.502189273407186,-22.099581774414442,-68.38223803364016,-16.352313559787905,-15.667261913078875,-16.46019415733372,-93.96389225361406,-9.433040735382301,-13.694227434684874,-22.46279049376689,-21.194272940459015,-9.214200371795515,-22.024126146630316,-11.630485921152951,-24.005337498517193,-6.149039534356959,-11.142675674018443,-9.95231842213247,-21.07997886672228,-7.027029375472614,0.0,0.0,0.0,0.0,1.0656875852417822e-06,2.7867564043871067e-13,0.0,0.0,1.4728788343390415e-08,2.5581051340154345e-14,0.0,0.0,0.0,0.0,-7.723026615308971,-10.956535974982032,-2.1452143122724365,-3.179630002518259,-2.0000000000000426,-2.261398774046512,-3.339060349634869,0.0,0.0,0.0,7.0,15.0,7.523148148148148,8.059524197232605,-2.055603140187141,-3.16739266853525,1.8922276517862535e-08,0.0,0.0,0.0,98.63674887723928,0.0,0.0,0.0,1.3632511227607103,0.0
5,5,5,0.0045000000000000005,650000.0,15,8.059506596487454,-7.403962737758883,239.99999999999994,1.6070438779220613e-11,1.0577154939561302e-07,1.0499789957827865,0.8277054365914734,0.0009999799930100822,0.09999799924938535,8.426745498694858e-07,1.8721825462003592e-11,0.02118518013359555,1.9997414404962174e-06,0.09999799910914453,8.426745498688533e-07,6.325777643733495e-19,1.2218703694547678e-11,6.503121767455913e-12,0.021123154332222886,6.200104399828279e-05,1.9997414404962174e-06,0.0,8.439536886186313e-15,1.0441438711153662e-31,6.714899685092151e-13,4.533079790613737e-24,4.10512525028977e-13,2.460145078362789e-28,3.094339606362146e-15,4.660853611161381e-30,6.483031142186728e-12,-6.328629333782241,-6.775029383307203,-6.061866377226966,-7.837107066625137,-8.059506596487454,-3.1630113423837094,-2.055522079760363,-3.1672940073633242,-14.50221589238756,-22.099573193093104,-68.38221228967613,-16.35230682011724,-15.667257015058885,-16.4601911009644,-93.96387387625276,-9.433049754211819,-14.075369289134283,-22.6534674715885,-21.384951759931297,-9.404887772589134,-22.214806807753273,-11.821175163597248,-24.196020001290822,-6.33964219142247,-11.333361233161389,-10.1430197397756,-21.27067160304407,-7.026965915791002,0.0,0.0,0.0,0.0,1.0714138895305343e-06,1.3039717667693727e-12,0.0,0.0,1.0844976624057304e-08,1.939199286973051e-14,0.0,0.0,0.0,0.0,-7.342018621738891,-10.385014965500247,-2.5265182875753496,-2.9889377037046145,-1.9999999999999858,-3.0240067246522813,-3.5297526484484796,0.0,0.0,0.0,7.0,15.0,7.523148148148148,8.059506596487454,-2.055522079760363,-3.1672940073633242,4.549685515272957e-08,0.0,0.0,0.0,98.99793136714223,0.0,0.0,0.0,1.0020686328577686,0.0
6,6,6,0.0055000000000000005,650000.0,15,8.059498585918947,-7.403963831525483,239.99999999999994,1.884261584563178e-11,1.2401731415513958e-07,1.0499789785203104,0.8277023715208047,0.0009999799760609656,0.09999799754556485,3.785104325826929e-07,4.167612430998222e-11,0.021187942260864425,2.0003826233989116e-06,0.0999979974053181,3.7851043258240884e-07,2.840567093243314e-19,2.7200096306102284e-11,1.4476028003879937e-11,0.021125917938350777,6.199955819732454e-05,2.0003826233989116e-06,0.0,1.8787943791153356e-14,2.3244482765148112e-31,1.4948312048226563e-12,1.009124840457549e-23,9.138721437475201e-13,5.4766962324336395e-28,6.88851160918225e-15,1.0375804680725095e-29,1.4431305205473846e-11,-6.328639744976525,-7.12257290384511,-6.061726610928104,-7.8370377303590075,-8.059498585918947,-3.16301935194663,-2.0554516497276367,-3.1672155667620885,-14.502233005279999,-22.099574286859703,-68.38221557097593,-16.35230952235645,-15.667261325770703,-16.460197020148833,-93.963883591443,-9.433058857541338,-14.770534770811368,-23.00115455443108,-21.732640451246493,-9.752575370137729,-22.562497107541077,-12.168864369618452,-24.543711909551234,-6.68725614199311,-11.681047222237373,-10.490712129941892,-21.61836508697696,-7.026903496326777,0.0,0.0,0.0,0.0,9.711609813816696e-07,6.866989935360369e-09,0.0,0.0,7.595271371815389e-09,8.50983144722266e-12,0.0,0.0,0.0,0.0,-6.646947598783354,-9.342399327234633,-3.221824629317865,-2.6412544168678593,-2.0000000000000284,-4.414619408137355,-3.8774359352852534,1.7763568394002505e-15,0.0,0.0,7.0,15.0,7.523148148148148,8.059498585918947,-2.0554516497276367,-3.1672155667620885,2.2545112211438102e-07,0.0,0.0,0.0,99.22398744831025,0.0,0.0,0.0,0.7760125516897594,0.0
7,7,7,0.006500000000000001,650000.0,15,8.059486668927873,-7.40395388014007,240.0,2.116387950967905e-11,1.392952791573331e-07,1.0499789651818856,0.8276998244640159,0.000999979962934464,0.09999799622544997,1.8361222824717138e-10,8.590479601983004e-08,0.02119025333640063,2.000963790959343e-06,0.09999799608520187,1.8361222824703363e-10,1.3775874442647519e-22,5.606677673629384e-08,2.983801928353621e-08,0.02112822462556151,6.200394011300694e-05,2.000963790959343e-06,0.0,3.8729109265191953e-11,4.791683183762728e-28,3.0813319883548926e-09,2.080181301963969e-20,1.8838328017992516e-09,1.128978113147913e-24,1.4199758884437175e-11,2.138884412228263e-26,2.9745834034676666e-08,-6.328609059673283,-10.436717274317346,-6.061600007631783,-7.836969453018149,-8.059486668927873,-3.163031268641665,-2.0553933237721824,-3.167145323815575,-14.50224688728472,-22.099564335474287,-68.38218571681969,-16.35230090982817,-15.667254052099555,-16.460191085334824,-93.96385909271531,-9.433060822850962,-21.398893754702314,-26.31540696428627,-25.04689419995894,-13.066839070235583,-25.876752195110654,-15.483129408573438,-27.857968335977947,-10.00145883842125,-14.995309583478093,-13.80498506902051,-24.93262807467017,-7.026857087362175,8.207806274630642e-08,-1.0069355650735086e-08,0.0,0.0,4.028448668733474e-07,3.026802757330288e-08,0.0,0.0,4.5586351025433405e-09,2.2777714810794484e-11,0.0,0.0,0.0,0.0,-0.018682690932033452,0.600000000000005,-9.850300265120445,0.6730165569011248,-2.0,-17.671570679742956,-7.191706909054237,0.0,1.45227296172524e-07,-3.4645821028814993e-09,7.0,15.0,7.523148148148148,8.059486668927873,-2.0553933237721824,-3.167145323815575,0.9578936826283525,1.45227296172524e-07,22.88093094648206,0.0,63.469236321275666,0.0,12.931608144024425,0.0,0.7182245882178537,0.0
