sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
1,react,1,934,7.885527631900656,-7.047044562289943,240.0,0.002714516233733606,21.751038562987436,1.049985696750356,0.49999318892801115,0.0009999863778582042,0.09999863778560972,1.8042050434332373e-10,6.514708215211039e-08,0.009799866865739758,8.77835959187947e-07,0.09999863773017045,1.8042050434303326e-10,2.904852637114086e-22,4.2304016344478676e-08,2.2843065807631713e-08,0.009264916029852906,0.0005349391068915288,8.77835959187947e-07,0.0,6.038492896876364e-11,1.6637978895518972e-27,3.4007372154885876e-09,4.942853260689499e-20,1.9254717175540925e-09,2.4844042272774913e-24,9.23333697263727e-12,3.1036934828783896e-26,2.273652911280866e-08,-5.382847088643922,-10.66821142991948,-6.413143017031359,-7.834286298792868,-7.885527631900656,-3.334404074394345,-2.409619487397031,-3.3474124504132092,-14.488083180939952,-21.742655017624163,-67.31145776326932,-16.2001041901274,-15.719769930548146,-16.71741956193277,-93.71198153176235,-9.247524310753516,-21.681614939309,-25.686252072937958,-24.62245190675998,-12.999306094886748,-25.65702250006105,-15.620309031373962,-27.8429512390777,-9.878726830398556,-14.7230640099799,-13.49939970312564,-24.270133390925178,-7.555042288014241,3.113316008654218e-05,3.3333353413691244e-08,0.0,0.0,7.999985566162456e-07,3.4809475417949595e-16,0.0,0.0,7.929772166627288e-07,-1.8467988270576456e-12,0.0,0.0,0.0,0.0,0.10414624004141793,0.6000000000000085,-9.4245691224774,0.5529677031036968,-2.0000000000000284,-16.820108394456895,-7.071658055256813,0.0,934.0,7.885527631900656,-2.409619487397031,-3.3474124504132092,1.2710020178455632,0.0,2.4445249510756555,0.0,95.13240493744111,0.0,2.4230701114832516,0.0
1,react,1,935,7.885424396798426,-7.046872287509698,240.0,0.0027145162337336034,21.75104493904474,1.0499856882686178,0.499993184889088,0.000999986369780358,0.09999863697782518,1.8037700244150563e-10,6.513951141933159e-08,0.009799866786489995,8.780667856135403e-07,0.09999863692240309,1.8037700244121529e-10,2.90356473807049e-22,4.230063918458837e-08,2.2838872234743213e-08,0.009264398684384013,0.00053545636952189,8.780667856135403e-07,0.0,6.040723666491264e-11,1.6650728707328078e-27,3.4011851406363862e-09,4.945465424490688e-20,1.9261831628912006e-09,2.4863081368105105e-24,9.23674898577318e-12,3.106072204086807e-26,2.2732329869294386e-08,-5.38242725644822,-10.668337671272505,-6.413029284354574,-7.834143295064351,-7.885424396798426,-3.3345073042651885,-2.4096487584487565,-3.347338486362702,-14.488117365901395,-21.74248274284392,-67.31094093892858,-16.19993190571209,-15.719597636497774,-16.717247258247333,-93.71146466888138,-9.247455265844117,-21.68194138606555,-25.686147487772224,-24.62234731195919,-12.999373774866198,-25.656917895625195,-15.620376701718346,-27.842846625006782,-9.878823800699848,-14.723131699594417,-13.499570632246066,-24.270132045265356,-7.555174794168199,3.1166493439947e-05,3.3333353404821115e-08,0.0,0.0,7.99998556964254e-07,3.48008356818876e-16,0.0,0.0,7.929753699694239e-07,-1.846693304857747e-12,0.0,0.0,0.0,0.0,0.10419226823721672,0.5999999999999925,-9.424837027130536,0.553207677133507,-2.0000000000000284,-16.820644203763123,-7.071898029286639,-1.7763568394002505e-15,935.0,7.885424396798426,-2.4096487584487565,-3.347338486362702,1.2711367306554537,0.0,2.442037741349361,0.0,95.13736316560461,0.0,2.4205990930460297,0.0
1,react,1,936,7.885321143582229,-7.046700042210363,240.0,0.0027145162337335995,21.751051315461524,1.0499856797876599,0.4999931808505362,0.0009999863617032548,0.09999863617011516,1.8033351133490075e-10,6.513194401823101e-08,0.009799866707247208,8.782975989973085e-07,0.09999863611471022,1.8033351133461054e-10,2.9022769174932217e-22,4.229726636270212e-08,2.28346776555289e-08,0.009263881335378612,0.0005359736356972929,8.782975989973085e-07,0.0,6.042956205774382e-11,1.666348976563814e-27,3.401633515182343e-09,4.9480792007250853e-20,1.9268951726241017e-09,2.488213725836732e-24,9.240163705713436e-12,3.1084530238016365e-26,2.272812962303473e-08,-5.382007826659756,-10.668463914874893,-6.4129155882254185,-7.8340003243501,-7.885321143582229,-3.3346105522502243,-2.4096780330338556,-3.3472645077316017,-14.488151616572136,-21.742310497544583,-67.31042420303056,-16.19975965077626,-15.719425371925446,-16.717074984038508,-93.71094789443737,-9.247386268529818,-21.682267851901432,-25.68604292726858,-24.622242741819043,-12.999441450025397,-25.656813315848563,-15.62044436724105,-27.84274203559365,-9.878920769717126,-14.72319938439011,-13.499741574663291,-24.270130742383245,-7.5553073219694955,3.1199826793342975e-05,3.3333353395971314e-08,0.0,0.0,7.999985573121758e-07,3.4792185357913766e-16,0.0,0.0,7.929735233804304e-07,-1.8465889934914464e-12,0.0,0.0,0.0,0.0,0.10423826470303865,0.6000000000000032,-9.425104943796185,0.5534476168650642,-2.000000000000014,-16.821180037094422,-7.072137969018164,-1.7763568394002505e-15,936.0,7.885321143582229,-2.4096780330338556,-3.3472645077316017,1.2712713648631566,0.0,2.4395555877531154,0.0,95.14231131410415,0.0,2.4181330981427283,0.0
1,react,1,937,7.885217872249135,-7.0465278262922615,240.0,0.002714516233733598,21.75105769223792,1.0499856713074829,0.4999931768123562,0.0009999863536268958,0.09999863536247931,1.8029003100652292e-10,6.512437994452307e-08,0.009799866628011843,8.785283994948176e-07,0.09999863530709151,1.802900310062328e-10,2.900989176187921e-22,4.229389787215057e-08,2.2830482072372495e-08,0.009263363982841506,0.000536490905413384,8.785283994948176e-07,0.0,6.045190515262267e-11,1.6676262082905816e-27,3.4020823388063114e-09,4.950694590924426e-20,1.9276077469240034e-09,2.4901209962163707e-24,9.24358113327946e-12,3.110835944347295e-26,2.2723928376406105e-08,-5.3815887985084725,-10.668590160761743,-6.412801928546164,-7.833857386551436,-7.885217872249134,-3.3347138183523835,-2.40970731115328,-3.3471905145179264,-14.488185932858352,-21.74213828162648,-67.30990755527627,-16.19958742522023,-15.719253136731487,-16.71690273920662,-93.71043120813134,-9.247317318713872,-21.682594336888783,-25.68593839136056,-24.62213819627309,-12.999509120397542,-25.656708760664678,-15.620512027975265,-27.842637470771834,-9.879017737484567,-14.723267064400183,-13.49991253041345,-24.270129482215303,-7.55543987142201,3.12331601467301e-05,3.333335338712829e-08,0.0,0.0,7.999985576600116e-07,3.4783577385587294e-16,0.0,0.0,7.929716768945041e-07,-1.8464859263106663e-12,0.0,0.0,0.0,0.0,0.1042842295033477,0.5999999999999979,-9.42537287254472,0.5536875224311544,-2.0000000000000284,-16.821715894591506,-7.072377874584267,0.0,937.0,7.885217872249134,-2.40970731115328,-3.3471905145179264,1.2714059206293924,0.0,2.437078474885118,0.0,95.14724941364783,0.0,2.4156721114670474,0.0
1,react,1,938,7.885114582795969,-7.0463556396556335,240.0,0.0027145162337336008,21.75106406937405,1.049985662828086,0.4999931727745477,0.0009999863455512786,0.09999863455491761,1.8024656143932777e-10,6.511681919392321e-08,0.009799866548783847,8.787591872618097e-07,0.09999863449954693,1.8024656143903782e-10,2.8997015149542866e-22,4.2290533706281997e-08,2.282628548764121e-08,0.009262846626776193,0.0005370081786666028,8.787591872618097e-07,0.0,6.047426595500033e-11,1.6689045671630683e-27,3.4025316111908623e-09,4.953311596627236e-20,1.9283208859648747e-09,2.492029949816131e-24,9.247001269305797e-12,3.1132209680563076e-26,2.2719726131768415e-08,-5.3811701712258815,-10.668716408968441,-6.412688305219097,-7.833714481569572,-7.885114582795969,-3.334817102574839,-2.409736592808052,-3.3471165067195514,-14.48822031466663,-21.741966094989852,-67.30939099536639,-16.19941522894424,-15.719080930816135,-16.716730523651908,-93.70991460966401,-9.2472484162997,-21.68292084110062,-25.68583387998171,-24.622033675254887,-12.999576786015966,-25.656604230007108,-15.620579683954329,-27.84253293047491,-9.879114704036482,-14.72333473965797,-13.500083499533053,-24.270128264698275,-7.55557244252996,3.1266493500108395e-05,3.333335337829204e-08,0.0,0.0,7.999985580077613e-07,3.477496941326082e-16,0.0,0.0,7.929698305103986e-07,-1.846384105538868e-12,0.0,0.0,0.0,0.0,0.10433016270256346,0.6000000000000032,-9.425640813446947,0.5539273939649476,-1.9999999999999858,-16.822251776395973,-7.072617746118042,0.0,938.0,7.885114582795969,-2.409736592808052,-3.3471165067195514,1.2715403981148454,0.0,2.434606387406058,0.0,95.15217749481916,0.0,2.4132161177747844,0.0
1,react,1,939,7.885011275223393,-7.04618348220725,240.0,0.0027145162337335964,21.75107044686967,1.0499856543494699,0.49999316873711147,0.0009999863374764064,0.0999986337474307,1.802031026179149e-10,6.510926176243668e-08,0.009799866469563209,8.789899624451865e-07,0.09999863369207712,1.8020310261762506e-10,2.8984139346392703e-22,4.228717385858204e-08,2.2822087903854643e-08,0.00926232926720413,0.0005375254554354808,8.789899624451865e-07,0.0,6.049664446950969e-11,1.6701840543850796e-27,3.4029813320024273e-09,4.9559302192757905e-20,1.9290345898945633e-09,2.493940588433763e-24,9.25042411450189e-12,3.1156080971750084e-26,2.2715522891634178e-08,-5.3807519440601785,-10.668842659525625,-6.4125747181509505,-7.8335716093113135,-7.885011275223393,-3.334920404916932,-2.409765877998173,-3.3470424843370807,-14.488254761902434,-21.74179393754147,-67.30887452302123,-16.199243061855064,-15.718908754086167,-16.716558337281143,-93.7093980987557,-9.24717956119341,-21.68324736459742,-25.685729393069487,-24.621929178701865,-12.999644446911327,-25.65649972381329,-15.620647335208893,-27.8424284146403,-9.879211669403553,-14.723402410194122,-13.500254482052092,-24.270127089768938,-7.555705035292644,3.1299826853477864e-05,3.333335336946935e-08,0.0,0.0,7.999985583554249e-07,3.476636144093435e-16,0.0,0.0,7.929679842269387e-07,-1.846283459813526e-12,0.0,0.0,0.0,0.0,0.10437606436327052,0.6000000000000085,-9.42590876656353,0.5541672315902915,-1.9999999999999858,-16.822787682629098,-7.072857583743372,0.0,939.0,7.885011275223393,-2.409765877998173,-3.3470424843370807,1.271674797474921,0.0,2.4321393100387927,0.0,95.15709558807745,0.0,2.4107651018837375,0.0
1,react,1,940,7.884907949526088,-7.046011353844296,240.0,0.002714516233733596,21.75107682472511,1.0499856458716348,0.499993164700047,0.0009999863294022774,0.09999863294001787,1.8015965452443374e-10,6.510170764564988e-08,0.009799866390350069,8.792207252047844e-07,0.09999863288468137,1.8015965452414402e-10,2.897126436011668e-22,4.228381832236849e-08,2.281788932328138e-08,0.009261811904118011,0.0005380427357274634,8.792207252047844e-07,0.0,6.051904070211582e-11,1.6714646712356168e-27,3.403431500935471e-09,4.9585504604643454e-20,1.9297488589033944e-09,2.4958529139793e-24,9.25384966978087e-12,3.117997334090155e-26,2.27113186582646e-08,-5.38033411623836,-10.668968912471122,-6.412461167242192,-7.833428769675464,-7.884907949526088,-3.3350237253839765,-2.4097951667252753,-3.3469684473668835,-14.488289274473567,-21.741621809178515,-67.30835813793237,-16.19907092384988,-15.718736606438755,-16.716386179991506,-93.70888167509793,-9.2471107532975,-21.683573907458623,-25.685624930555594,-24.62182470654575,-12.999712103118167,-25.65639524201495,-15.620714981773506,-27.842323923199725,-9.879308633621946,-14.72347007604319,-13.500425478010433,-24.270125957364318,-7.555837649717059,3.1333160206838524e-05,3.3333353360660205e-08,0.0,0.0,7.999985587030028e-07,3.47577852323434e-16,0.0,0.0,7.929661380428464e-07,-1.84618409236678e-12,0.0,0.0,0.0,0.0,0.10442193455045157,0.6000000000000032,-9.426176731970543,0.5544070354445338,-1.9999999999999858,-16.823323613443108,-7.073097387597621,0.0,940.0,7.884907949526088,-2.4097951667252753,-3.3469684473668835,1.2718091188721388,0.0,2.4296772275680523,0.0,95.16200372375907,0.0,2.408319048672877,0.0
1,react,1,941,7.884804605703457,-7.045839254472017,240.0,0.0027145162337335934,21.751083202940297,1.0499856373945793,0.49999316066335375,0.0009999863213288904,0.09999863213267945,1.8011621714305675e-10,6.509415683950978e-08,0.009799866311144162,8.79451475689436e-07,0.09999863207736004,1.8011621714276716e-10,2.8958390198981176e-22,4.2280467091130943e-08,2.281368974837884e-08,0.009261294537532994,0.0005385600195271233,8.79451475689436e-07,0.0,6.05414546577802e-11,1.6727464189365657e-27,3.4038821176648526e-09,4.961172321668394e-20,1.9304636931497264e-09,2.49776692827747e-24,9.257277935902347e-12,3.120388681081757e-26,2.2707113434109983e-08,-5.379916687008095,-10.669095167836952,-6.412347652398803,-7.833285962567622,-7.884804605703457,-3.3351270639765724,-2.409824458989714,-3.3468943958086825,-14.488323852286483,-21.741449709806236,-67.30784183981552,-16.198898814833942,-15.718564487779156,-16.716214051688247,-93.70836533840645,-9.247041992517817,-21.683900469748462,-25.68552049237661,-24.6217202587231,-12.999779754667795,-25.65629078454864,-15.620782623679476,-27.842219456089758,-9.879405596723338,-14.72353773723648,-13.50059648743998,-24.27012486742159,-7.55597028580412,3.136649356019038e-05,3.333335335185784e-08,0.0,0.0,7.999985590504949e-07,3.474921961166429e-16,0.0,0.0,7.929642919569301e-07,-1.846085916271875e-12,0.0,0.0,0.0,0.0,0.10446777332689727,0.600000000000005,-9.426444709731506,0.5546468056537392,-2.000000000000014,-16.823859568965077,-7.073337157806852,0.0,941.0,7.884804605703457,-2.409824458989714,-3.3468943958086825,1.2719433624626926,0.0,2.4272201248401037,0.0,95.16690193207731,0.0,2.4058779430825945,0.0
1,react,1,942,7.884701243752354,-7.045667183991701,240.0,0.0027145162337335947,21.751089581515377,1.049985628918303,0.4999931566270317,0.000999986313256246,0.09999863132541469,1.800727904569822e-10,6.508660933978764e-08,0.00979986623194585,8.796822140535404e-07,0.09999863127011231,1.8007279045669275e-10,2.894551687091508e-22,4.227712015829588e-08,2.2809489181491754e-08,0.00926077716745229,0.000539077306831602,8.796822140535404e-07,0.0,6.056388634204339e-11,1.6740292987425538e-27,3.4043331818777683e-09,4.963795804428455e-20,1.931179092810355e-09,2.4996826332019516e-24,9.260708913714623e-12,3.122782140491134e-26,2.270290722150784e-08,-5.3794996556090755,-10.66922142565803,-6.412234173524119,-7.833143187890123,-7.884701243752354,-3.335230420697865,-2.4098537547925276,-3.34682032966041,-14.48835849524875,-21.74127763932592,-67.30732562837458,-16.19872673470853,-15.71839239800865,-16.716041952272644,-93.70784908838512,-9.246973278758793,-21.684227051538866,-25.68541607846663,-24.62161583516803,-12.99984740159304,-25.656186351348474,-15.620850260959626,-27.842115013244495,-9.8795025587416,-14.72360539380682,-13.500767510376706,-24.270123819878,-7.556102943558048,3.139982691353346e-05,3.33333533430758e-08,0.0,0.0,7.999985593979016e-07,3.4740664578897023e-16,0.0,0.0,7.929624459679552e-07,-1.8459889749392484e-12,0.0,0.0,0.0,0.0,0.10451358075630246,0.5999999999999943,-9.426712699916301,0.5548865423495144,-1.9999999999999858,-16.82439554933464,-7.073576894502602,0.0,942.0,7.884701243752354,-2.4098537547925276,-3.34682032966041,1.2720775284055168,0.0,2.424767986762456,0.0,95.17179024312354,0.0,2.4034417701140107,0.0
1,react,1,943,7.884597863670787,-7.045495142306814,240.0,0.002714516233733598,21.751095960450368,1.0499856204428073,0.4999931525910814,0.000999986305184346,0.09999863051822452,1.8002937444989336e-10,6.507906514236013e-08,0.009799866152754199,8.799129404482893e-07,0.09999863046293916,1.80029374449604e-10,2.89326443839658e-22,4.227377751735032e-08,2.2805287625009813e-08,0.00926025979388346,0.0005395945976324029,8.799129404482893e-07,0.0,6.058633576022431e-11,1.6753133118952988e-27,3.4047846932579393e-09,4.966420910257004e-20,1.931895058055004e-09,2.501600030607066e-24,9.26414260403192e-12,3.125177714635319e-26,2.269870002284071e-08,-5.379083021287707,-10.66934768596792,-6.412120730523156,-7.8330004455472135,-7.884597863670788,-3.3353337955498463,-2.409883054134496,-3.3467462489208017,-14.48839320326783,-21.741105597641035,-67.30680950331993,-16.198554683377118,-15.718220337030711,-16.715869881648175,-93.70733292474435,-9.246904611925888,-21.684553652898305,-25.6853116887612,-24.621511435816068,-12.999915043925968,-25.656081942349985,-15.620917893646023,-27.842010594599483,-9.879599519709544,-14.723673045786274,-13.50093854685467,-24.27012281467108,-7.556235622981577,3.143316026686775e-05,3.333335333429376e-08,0.0,0.0,7.999985597452228e-07,3.4732120134041596e-16,0.0,0.0,7.929606000747111e-07,-1.8458932440167035e-12,0.0,0.0,0.0,0.0,0.10455935690171358,0.6000000000000068,-9.426980702591806,0.5551262456603538,-2.000000000000014,-16.824931554685634,-7.0738165978134715,-1.7763568394002505e-15,943.0,7.884597863670788,-2.409883054134496,-3.3467462489208017,1.2722116168577384,0.0,2.4223207983035433,0.0,95.17666868686759,0.0,2.401010514828869,0.0
1,react,1,944,7.884494465456987,-7.045323129321505,240.0,0.0027145162337335925,21.75110233974519,1.0499856119680913,0.49999314855550203,0.000999986297113187,0.09999862971110897,1.799859691056505e-10,6.507152424313195e-08,0.009799866073570095,8.801436550242593e-07,0.09999862965584064,1.799859691053613e-10,2.891977274618647e-22,4.22704391618093e-08,2.2801085081322658e-08,0.009259742416837372,0.0005401118919195477,8.801436550242593e-07,0.0,6.06088029176187e-11,1.67659845963476e-27,3.4052366514894246e-09,4.969047640660671e-20,1.932611589052673e-09,2.503519122344612e-24,9.26757900766511e-12,3.1275754058281954e-26,2.2694491840491122e-08,-5.37866678329374,-10.66947394879975,-6.412007323301325,-7.832857735443632,-7.884494465456987,-3.3354371885342853,-2.4099123570162315,-3.3466721535887487,-14.4884279762514,-21.740933584655725,-67.30629346436399,-16.198382660743846,-15.718048304749475,-16.71569783971898,-93.70681684719656,-9.24683599192502,-21.684880273894027,-25.68520732319626,-24.62140706060317,-12.999982681698375,-25.655977557489123,-15.620985521770471,-27.841906200090655,-9.879696479659607,-14.723740693206643,-13.501109596907442,-24.27012185173854,-7.556368324077121,3.146649362019328e-05,3.333335332552528e-08,0.0,0.0,7.999985600924587e-07,3.472358627709801e-16,0.0,0.0,7.929587542759946e-07,-1.8457987165162185e-12,0.0,0.0,0.0,0.0,0.10460510182584137,0.6000000000000085,-9.427248717824007,0.5553659157140274,-2.000000000000014,-16.825467585150022,-7.074056267867111,0.0,944.0,7.884494465456987,-2.4099123570162315,-3.3466721535887487,1.2723456279755934,0.0,2.4198785444924216,0.0,95.18153729315841,0.0,2.3985841623491773,0.0
1,react,1,945,7.884391049108737,-7.04515114493942,240.0,0.00271451623373359,21.751108719400023,1.0499856034941537,0.4999931445202938,0.0009999862890427704,0.09999862890406719,1.79942574407948e-10,6.506398663799035e-08,0.009799865994393262,8.803743579325962e-07,0.09999862884881586,1.7994257440765896e-10,2.8906901965550233e-22,4.2267105085193106e-08,2.2796881552797234e-08,0.009259225036321227,0.0005406291896855456,8.803743579325962e-07,0.0,6.06312878196461e-11,1.6778847432078862e-27,3.4056890562594504e-09,4.971675997158567e-20,1.9333286859762925e-09,2.505439910276701e-24,9.271018125443838e-12,3.1299752163966066e-26,2.269028267681891e-08,-5.378250940877064,-10.669600214187097,-6.411893951763856,-7.83271505748386,-7.884391049108737,-3.3355405996533993,-2.409941663438542,-3.3465980436628016,-14.488462814107539,-21.74076160027364,-67.30577751121774,-16.198210666712363,-15.717876301068596,-16.715525826388706,-93.70630085545272,-9.24676741866205,-21.68520691459461,-25.685102981707523,-24.62130270946503,-13.000050314942325,-25.655873196701588,-15.621053145365021,-27.841801829653726,-9.879793438624652,-14.72380833609999,-13.5012806605693,-24.270120931018315,-7.556501046847671,3.149982697351005e-05,3.3333353316770346e-08,0.0,0.0,7.999985604396094e-07,3.4715073595978103e-16,0.0,0.0,7.929569085705957e-07,-1.8457053988964195e-12,0.0,0.0,0.0,0.0,0.10465081559144274,0.5999999999999943,-9.427516745680045,0.5556055526388306,-2.0,-16.826003640862126,-7.074295904791939,0.0,945.0,7.884391049108737,-2.409941663438542,-3.3465980436628016,1.2724795619155433,0.0,2.4174412104184606,0.0,95.18639609172469,0.0,2.3961626978568638,0.0
1,react,1,946,7.884287614623655,-7.044979189064192,240.0,0.002714516233733588,21.751115099414886,1.0499855950209958,0.4999931404854566,0.0009999862809730964,0.09999862809709947,1.798991903334791e-10,6.505645232235391e-08,0.009799865915224032,8.806050493244999e-07,0.09999862804186511,1.798991903331902e-10,2.889403204887103e-22,4.226377528073119e-08,2.2792677041622717e-08,0.009258707652342033,0.0005411464909237273,8.806050493244999e-07,0.0,6.065379047134621e-11,1.679172163852688e-27,3.4061419072326764e-09,4.97430598123869e-20,1.9340463489867224e-09,2.507362396252182e-24,9.274459958139792e-12,3.132377148650778e-26,2.2686072534006924e-08,-5.377835493289051,-10.669726482180582,-6.4117806158160455,-7.832572411572336,-7.884287614623655,-3.335644028909571,-2.409970973402253,-3.3465239191414256,-14.488497716744654,-21.740589644398412,-67.30526164359206,-16.198038701186306,-15.717704325891706,-16.715353841560983,-93.70578494922373,-9.246698892042991,-21.685533575103022,-25.684998664247527,-24.62119838235421,-13.000117943706726,-25.655768859939936,-15.621120764478594,-27.84169748324124,-9.879890396654439,-14.723875974515224,-13.501451737891534,-24.270120052465316,-7.556633791296461,3.153316032681808e-05,3.333335330803574e-08,0.0,0.0,7.99998560786675e-07,3.4706560914858197e-16,0.0,0.0,7.929550629573054e-07,-1.8456132903102736e-12,0.0,0.0,0.0,0.0,0.10469649825485483,0.5999999999905192,-9.427784786260965,0.5558451565600322,-2.000000000020094,-16.82653972204406,-7.074535508733232,0.0,946.0,7.884287614623655,-2.409970973402253,-3.3465239191414256,1.27261341881533,0.0,2.415008781231042,0.0,95.19124511217547,0.0,2.3937461065934995,0.0
