sim,state,soln,step,pH,pe,temp(C),Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_punched,logaHS,logaH2S,SR_Hematite
1,react,1,65,8.013294265388248,-7.356831832551885,240.0,1.049982762105743,0.8261381687340984,0.0009999835829578522,0.09999835829578244,3.0976389434048323e-06,4.229440414473404e-12,0.023180640485201992,2.648160213384775e-06,0.09999835815580968,3.097638943403158e-06,1.6743343169509207e-18,2.8635930323162587e-12,1.3658473821571457e-12,0.023118790020435532,6.182091014573383e-05,2.648160213384775e-06,0.0,2.4332495852476675e-15,3.3555586415868324e-32,1.7405234283480926e-13,1.309723272161956e-24,1.1812700390993683e-13,7.890950735721883e-29,8.886975348714228e-16,1.4920630720569393e-30,1.3611553038862084e-12,-6.329944003929702,-6.18958555113067,-5.93962082473545,-7.752418837775892,-8.013294265388248,-3.2092257373711295,-2.0179647561181033,-3.0835243526218648,-14.54751377715547,-22.052442287886105,-68.24081957405514,-16.306007877651474,-15.621790035334353,-16.415556083981105,-93.8258090115967,-9.432133243992244,-12.98825127952268,-22.096839344231068,-20.82915559531523,-8.896222513180055,-21.659842605878428,-11.313341866929397,-23.64188776215721,-5.791755682888663,-10.823864011011075,-9.67890494987147,-20.759425907932947,-7.035620923247715,0.0,0.0,0.0,0.0,1.8569721349126982e-06,1.249792062319259e-09,6.52883829710081e-07,-2.4979206607281047e-10,7.788143704876307e-07,1.544298296300039e-12,0.0,0.0,0.0,0.0,-8.605337139954198,-12.28091028498689,-1.514514925248946,-3.4521359833891765,-2.000000000000014,-0.9999999999999432,-3.0665543687639145,-1.7763568394002505e-15,65.0,8.013294265388248,-2.0179647561181033,-3.0835243526218648,2.4812062133867225e-09
1,react,1,66,8.01331821514973,-7.356858179482376,240.0,1.0499827611396948,0.8261381679740012,0.0009999835820378063,0.09999835820377781,3.0975349807128433e-06,4.2299096472288915e-12,0.023180452914974017,2.6479671938039852e-06,0.09999835806380368,3.0975349807111687e-06,1.6744604278113534e-18,2.8638616372133056e-12,1.366048010015586e-12,0.023118602153828712,6.182120722539922e-05,2.6479671938039852e-06,0.0,2.4332182633262025e-15,3.3553118668718814e-32,1.74059703761625e-13,1.309699183796056e-24,1.181254861119508e-13,7.890370522595259e-29,8.886861286871226e-16,1.4919534001795608e-30,1.3613555005971242e-12,-6.329941892170428,-6.189601522010328,-5.939652499664511,-7.752447848705657,-8.01331821514973,-3.209201786772357,-2.017967420117388,-3.0835509663826457,-14.54749222288841,-22.052468634816595,-68.24089861484661,-16.30603422076757,-15.62181637463606,-16.41558241946842,-93.8258880371306,-9.432135640323962,-12.988256607521258,-22.096876330228266,-20.829192577498027,-8.896233148432366,-21.65987958424684,-11.313352498367315,-23.64192473671123,-5.791768989769039,-10.823874650077776,-9.678891642153792,-20.759438947145757,-7.035599637485523,0.0,0.0,0.0,0.0,1.858221926984908e-06,1.249792072209851e-09,6.526340376341172e-07,-2.4979207596382595e-10,7.788159146501379e-07,1.5441625071777152e-12,0.0,0.0,0.0,0.0,-8.605257296159941,-12.280788122545138,-1.5145149252489603,-3.4521516874385796,-2.0,-1.0,-3.0665386647145167,0.0,66.0,8.01331821514973,-2.017967420117388,-3.0835509663826457,2.481662417963711e-09
1,react,1,67,8.013342164325604,-7.356884525755462,240.0,1.0499827601737246,0.8261381672139649,0.0009999835811178347,0.09999835811178086,3.09743102296393e-06,4.230378928428594e-12,0.02318026534474912,2.647774191143004e-06,0.09999835797180537,3.0974310229622555e-06,1.6745865459629103e-18,2.864130265220475e-12,1.3662486632081195e-12,0.023118414287238792,6.182150429122881e-05,2.647774191143004e-06,0.0,2.4331869438456513e-15,3.355065118193165e-32,1.7406706491086753e-13,1.3096750971863875e-24,1.1812396843248005e-13,7.889790370683893e-29,8.88674723394551e-16,1.4918437398726868e-30,1.3615557226104487e-12,-6.3299397805177815,-6.189617492740204,-5.939684174126832,-7.7524768590733615,-8.013342164325604,-3.2091778367592143,-2.0179700842120027,-3.083577579653131,-14.54747066913521,-22.05249498108968,-68.24097765366587,-16.30606056322612,-15.621842713280067,-16.41560875429789,-93.82596706069171,-9.432138036583902,-12.988261935710506,-22.09691331522745,-20.82922955868268,-8.89624378334393,-21.659916561616953,-11.313363129464342,-23.641961710266802,-5.7917822964043,-10.823885288803881,-9.678878334681288,-20.759451985946342,-7.035578352404256,0.0,0.0,0.0,0.0,1.8594717190670036e-06,1.2497920820955726e-09,6.523842455482674e-07,-2.4979208584975924e-10,7.788174586772859e-07,1.5440271480304912e-12,0.0,0.0,0.0,0.0,-8.60517745383669,-12.280665962381683,-1.5145149252489674,-3.4521673911709954,-1.9999999999999716,-0.9999999999999716,-3.0665229609820734,0.0,67.0,8.013342164325604,-2.0179700842120027,-3.083577579653131,2.482118698013085e-09
1,react,1,68,8.013366112914346,-7.3569108713589735,240.0,1.049982759207832,0.8261381664539901,0.0009999835801979375,0.09999835801979133,3.097327070162195e-06,4.230848257983698e-12,0.023180077774530537,2.6475812054719216e-06,0.09999835787981447,3.0973270701605205e-06,1.6747126714391353e-18,2.8643989162571456e-12,1.366449341726553e-12,0.023118226420657136,6.182180135509493e-05,2.6475812054719216e-06,0.0,2.4331556267527964e-15,3.3548183955682743e-32,1.7407442627813002e-13,1.3096510123364055e-24,1.181224508689406e-13,7.889210280029282e-29,8.886633189742749e-16,1.4917340911442009e-30,1.3617559699180072e-12,-6.329937668888357,-6.189633463319788,-5.939715848110645,-7.752505868867033,-8.013366112914346,-3.20915388733322,-2.0179727484021615,-3.083604192432034,-14.547449115886737,-22.052521326693192,-68.2410566904764,-16.306086905014944,-15.621869051254205,-16.41563508845734,-93.82604608224351,-9.432140432761422,-12.988267264090819,-22.096950299215557,-20.829266538856093,-8.896254417913834,-21.659953537975678,-11.313373760219559,-23.641998682810843,-5.791795602793741,-10.82389592718847,-9.67886502745457,-20.759465024323138,-7.035557068005684,0.0,0.0,0.0,0.0,1.8607215111589915e-06,1.2497920919878586e-09,6.521344534525248e-07,-2.4979209574257467e-10,7.788190025685209e-07,1.5438912349237198e-12,0.0,0.0,0.0,0.0,-8.605097612988203,-12.280543804512805,-1.5145149252489745,-3.4521830945752825,-2.000000000000014,-1.0,-3.0665072575778387,0.0,68.0,8.013366112914346,-2.0179727484021615,-3.083604192432034,2.4825750535241525e-09
1,react,1,69,8.013390060916237,-7.356937216295463,240.0,1.049982758242017,0.8261381656940764,0.0009999835792781136,0.09999835792780887,3.097223122306115e-06,4.231317635917125e-12,0.02317989020431606,2.64738823677357e-06,0.09999835778783063,3.09722312230444e-06,1.674838804232708e-18,2.8646675903418028e-12,1.3666500455753225e-12,0.02311803855408407,6.182209841445641e-05,2.64738823677357e-06,0.0,2.4331243120590295e-15,3.354571698990261e-32,1.7408178786434375e-13,1.3096269292452793e-24,1.181209334218869e-13,7.888630250615023e-29,8.886519154304479e-16,1.4916244539909776e-30,1.3619562425242313e-12,-6.329935557300007,-6.189649433749263,-5.9397475216184965,-7.7525348780892,-8.013390060916237,-3.2091299384940988,-2.0179754126878415,-3.083630804719597,-14.54742756314498,-22.052547671629682,-68.24113572528587,-16.3061132461366,-15.621895388561027,-16.415661421949327,-93.82612510179364,-9.43214282885879,-12.988272592662199,-22.09698728219533,-20.82930351802103,-8.896265052142283,-21.659990513325784,-11.313384390633175,-23.642035654346113,-5.791808908937533,-10.823906565231754,-9.678851720473567,-20.759478062278625,-7.035535784289477,0.0,0.0,0.0,0.0,1.8619713032608693e-06,1.2497921018778153e-09,6.518846613468918e-07,-2.4979210563306075e-10,7.788205463239749e-07,1.5437554540599673e-12,0.0,0.0,0.0,0.0,-8.605017773613808,-12.280421648935235,-1.5145149252489816,-3.4521987976536295,-2.0,-0.9999999999999716,-3.0664915544994678,0.0,69.0,8.013390060916237,-2.0179754126878415,-3.083630804719597,2.4830314845115273e-09
1,react,1,70,8.013414008332637,-7.356963560574841,240.0,1.0499827572762799,0.8261381649342239,0.0009999835783583643,0.09999835783583393,3.0971191793923717e-06,4.231787062309774e-12,0.023179702634105622,2.6471952849888492e-06,0.09999835769585433,3.0971191793906967e-06,1.6749649443178117e-18,2.864936287543131e-12,1.366850774766643e-12,0.02311785068752905,6.182239545980133e-05,2.6471952849888492e-06,0.0,2.4330929998066045e-15,3.354325028437909e-32,1.7408914967309105e-13,1.3096028479100142e-24,1.1811941609336933e-13,7.888050282391292e-29,8.886405127785167e-16,1.4915148284035846e-30,1.3621565404413149e-12,-6.3299334458195515,-6.18966540402893,-5.939779194659807,-7.752563886749549,-8.013414008332637,-3.2091059902404875,-2.01797807706881,-3.083657416516971,-14.547406010917133,-22.05257401590906,-68.241214758124,-16.306139586600995,-15.62192172521044,-16.415687754783757,-93.82620411937184,-9.432145224884554,-12.988277921424134,-22.097024264177445,-20.829340496188166,-8.896275686030041,-21.660027487677937,-11.313395020705949,-23.642072624883284,-5.791822214836223,-10.823917202934494,-9.67883841373768,-20.75949109982211,-7.03551450125404,0.0,0.0,0.0,0.0,1.8632210953726312e-06,1.2497921117618428e-09,6.516348692313745e-07,-2.4979211551729997e-10,7.78822089944121e-07,1.5436201460523576e-12,0.0,0.0,0.0,0.0,-8.60493793571006,-12.280299495635234,-1.5145149252489816,-3.4522145004152875,-2.0,-1.0000000000000568,-3.0664758517378115,0.0,70.0,8.013414008332637,-2.01797807706881,-3.083657416516971,2.483487991005684e-09
1,react,1,71,8.013437955161764,-7.356989904184295,240.0,1.049982756310621,0.8261381641744323,0.0009999835774386892,0.09999835774386662,3.097015241425334e-06,4.232256537065332e-12,0.02317951506390005,2.647002350190869e-06,0.09999835760388567,3.097015241423659e-06,1.675091091728077e-18,2.8652050077751997e-12,1.3670515292901327e-12,0.023117662820980624,6.182269250340012e-05,2.647002350190869e-06,0.0,2.433061689940663e-15,3.3540783839315224e-32,1.740965116997332e-13,1.3095787683342684e-24,1.1811789888072465e-13,7.887470375405707e-29,8.88629110998431e-16,1.4914052143910628e-30,1.3623568636589005e-12,-6.32993133436079,-6.189681374158275,-5.939810867222312,-7.752592894835523,-8.013437955161764,-3.209082042574168,-2.0179807415453426,-3.0836840278226205,-14.547384459193951,-22.052600359518514,-68.24129378895236,-16.30616592639532,-15.621948061189636,-16.415714086947823,-93.82628313493967,-9.43214762082769,-12.988283250377192,-22.097061245148062,-20.82937747334365,-8.89628631957607,-21.660064461018294,-11.31340565043685,-23.642109594408506,-5.7918355204890375,-10.823927840295655,-9.678825107247649,-20.759504136941533,-7.035493218901438,0.0,0.0,0.0,0.0,1.864470887494285e-06,1.249792121653917e-09,6.513850771059648e-07,-2.497921254096919e-10,7.788236334283768e-07,1.5434842558154758e-12,0.0,0.0,0.0,0.0,-8.604858099281563,-12.280177344630768,-1.5145149252489816,-3.45223020284849,-2.0000000000000284,-1.0000000000000284,-3.066460149304648,0.0,71.0,8.013437955161764,-2.0179807415453426,-3.0836840278226205,2.4839445729910883e-09
1,react,1,72,8.013461901405297,-7.357016247136703,240.0,1.0499827553450394,0.8261381634147018,0.0009999835765190867,0.09999835765190639,3.09691130840044e-06,4.232726060287422e-12,0.023179327493699085,2.6468094323028652e-06,0.09999835751192407,3.0969113083987648e-06,1.6752172464289018e-18,2.8654737511269904e-12,1.3672523091604317e-12,0.023117474954451017,6.182298953277323e-05,2.6468094323028652e-06,0.0,2.4330303825172397e-15,3.353831765445992e-32,1.741038739489629e-13,1.3095546905144044e-24,1.181163817866737e-13,7.886890529599352e-29,8.886177101106676e-16,1.4912956119422363e-30,1.362557212191603e-12,-6.329929223011391,-6.1896973441377545,-5.939842539318334,-7.752621902359742,-8.013461901405297,-3.2090580954934644,-2.0179834061171418,-3.083710638637953,-14.54736290798495,-22.05262670247092,-68.2413728178096,-16.30619226553245,-15.621974396511487,-16.415740418454398,-93.8263621485358,-9.432150016699394,-12.988288579520805,-22.097098225121055,-20.82941444950137,-8.896296952781382,-21.660101433360733,-11.313416279826882,-23.64214656293567,-5.7918488258967145,-10.823938477316243,-9.678811801002814,-20.759517173649105,-7.035471937229712,0.0,0.0,0.0,0.0,1.8657206796258222e-06,1.2497921315370975e-09,6.511352849706715e-07,-2.4979213529329583e-10,7.788251767773549e-07,1.543348978089294e-12,0.0,0.0,0.0,0.0,-8.604778264323992,-12.280055195904112,-1.5145149252489816,-3.452245904965004,-2.000000000000014,-1.0000000000000568,-3.066444447188106,0.0,72.0,8.013461901405297,-2.0179834061171418,-3.083710638637953,2.48440123050325e-09
1,react,1,73,8.013485847061888,-7.357042589422024,240.0,1.0499827543795355,0.8261381626550325,0.000999983575599559,0.09999835755995348,3.096807380320985e-06,4.233195631901851e-12,0.023179139923502744,2.646616531381828e-06,0.09999835741996979,3.0968073803193096e-06,1.675343408447122e-18,2.865742517531569e-12,1.3674531143702826e-12,0.02311728708793056,6.182328655760602e-05,2.646616531381828e-06,0.0,2.4329990774928333e-15,3.353585172995885e-32,1.7411123641713516e-13,1.3095306144531484e-24,1.181148648091041e-13,7.886310745006293e-29,8.886063100993236e-16,1.4911860210635955e-30,1.3627575860321825e-12,-6.329927111703313,-6.189713313966983,-5.93987421093825,-7.752650909312351,-8.013485847061888,-3.2090341489997196,-2.017986070784435,-3.083737248961839,-14.547341357282784,-22.052653044756244,-68.24145184466556,-16.306218604002346,-15.62200073116596,-16.415766749293446,-93.82644116013006,-9.432152412490973,-12.98829390885537,-22.097135204085603,-20.829451424650493,-8.896307585645182,-21.66013840469443,-11.31342690887526,-23.642183530453945,-5.79186213105865,-10.823949113995468,-9.67879849500372,-20.759530209935335,-7.035450656240417,0.0,0.0,0.0,0.0,1.8669704717672488e-06,1.2497921414266307e-09,6.508854928254881e-07,-2.497921451833584e-10,7.78826719990599e-07,1.5432132441299908e-12,0.0,0.0,0.0,0.0,-8.604698430840827,-12.279933049469216,-1.5145149252489745,-3.452261606755634,-1.9999999999999574,-1.0,-3.0664287453974355,-1.7763568394002505e-15,73.0,8.013485847061888,-2.017986070784435,-3.083737248961839,2.484857963533051e-09
1,react,1,74,8.013509792131584,-7.3570689310403985,240.0,1.049982753414109,0.826138161895424,0.000999983574680105,0.0999983574680079,3.0967034571863033e-06,4.2336652519133695e-12,0.023178952353310894,2.646423647425319e-06,0.09999835732802284,3.096703457184628e-06,1.675469577782737e-18,2.8660113069909817e-12,1.3676539449223875e-12,0.023117099221419222,6.182358357779355e-05,2.646423647425319e-06,0.0,2.4329677748674506e-15,3.3533386065771656e-32,1.7411859910427709e-13,1.3095065401502698e-24,1.1811334794801668e-13,7.885731021617424e-29,8.885949109644164e-16,1.4910764417533343e-30,1.3629579851833395e-12,-6.329925000437292,-6.189729283646019,-5.939905882082189,-7.752679915693506,-8.013509792131584,-3.20901020309289,-2.017988735547214,-3.0837638587943204,-14.547319807087502,-22.052679386374617,-68.24153086952067,-16.306244941805147,-15.622027065153185,-16.4157930794651,-93.82652016972288,-9.432154808202517,-12.98829923838089,-22.097172182041863,-20.82948839879118,-8.896318218167494,-21.660175375019545,-11.313437537581999,-23.642220496963485,-5.791875435974902,-10.823959750333355,-9.678785189250346,-20.759543245800334,-7.035429375933496,0.0,0.0,0.0,0.0,1.8682202639185641e-06,1.2497921513153168e-09,6.506357006704159e-07,-2.497921550722563e-10,7.788282630681291e-07,1.543077530075962e-12,0.0,0.0,0.0,0.0,-8.604618598832058,-12.279810905325947,-1.5145149252489887,-3.4522773082206086,-1.9999999999999716,-1.0,-3.0664130439325197,0.0,74.0,8.013509792131584,-2.017988735547214,-3.0837638587943204,2.485314772091333e-09
1,react,1,75,8.01353373661593,-7.357095272004688,240.0,1.0499827524487606,0.826138161135877,0.0009999835737607263,0.0999983573760702,3.09659953899307e-06,4.2341349204238255e-12,0.023178764783123473,2.646230780357025e-06,0.09999835723608377,3.0965995389913944e-06,1.675595754400111e-18,2.8662801195935954e-12,1.3678548008302307e-12,0.023116911354929572,6.182388058070984e-05,2.646230780357025e-06,0.0,2.43293647469802e-15,3.3530920661660473e-32,1.7412596201508713e-13,1.3094824676021741e-24,1.1811183120617469e-13,7.885151359376427e-29,8.885835127267343e-16,1.4909668740008773e-30,1.3631584096585354e-12,-6.329922889302026,-6.189745253175132,-5.939937552762401,-7.752708921515762,-8.01353373661593,-3.208986257771434,-2.017991400405182,-3.083790468136627,-14.547298257408874,-22.052705727338907,-68.24160989241355,-16.306271278953716,-15.622053398486036,-16.415819408982227,-93.82659917735286,-9.43215720384535,-12.98830456809688,-22.09720915900362,-20.829525371937216,-8.896328850349242,-21.66021234434986,-11.313448165948024,-23.642257462478078,-5.791888740646044,-10.82397038633082,-9.67877188374208,-20.75955628125636,-7.035408096307123,0.0,0.0,0.0,0.0,1.869470056079761e-06,1.2497921611968032e-09,6.503859085054616e-07,-2.4979216495427206e-10,7.788298060105554e-07,1.5429424263091717e-12,0.0,0.0,0.0,0.0,-8.604538768293768,-12.279688763457129,-1.5145149252489745,-3.4522930093716653,-1.9999999999999858,-1.0000000000000284,-3.066397342781417,0.0,75.0,8.01353373661593,-2.017991400405182,-3.083790468136627,2.4857716562112987e-09
1,react,1,76,8.013557680512951,-7.357121612299207,240.0,1.0499827514834892,0.8261381603763909,0.00099998357284142,0.09999835728413946,3.096495625745412e-06,4.2346046373171895e-12,0.02317857721294122,2.6460379302664875e-06,0.09999835714415166,3.096495625743736e-06,1.675721938342215e-18,2.8665489552348395e-12,1.36805568208235e-12,0.023116723488447052,6.182417758164359e-05,2.6460379302664875e-06,0.0,2.4329051769159337e-15,3.352845551786147e-32,1.741333251438744e-13,1.3094583968132802e-24,1.1811031458024743e-13,7.88457175833897e-29,8.885721153612162e-16,1.490857317816739e-30,1.363358859446334e-12,-6.32992077819011,-6.189761222553881,-5.939969222963922,-7.752737926763793,-8.013557680512951,-3.2089623130373193,-2.017994065358679,-3.0838170769871596,-14.547276708235161,-22.052732067633425,-68.2416889132971,-16.306297615432367,-15.622079731148817,-16.41584573782914,-93.82667818297297,-9.432159599405752,-12.988309898003848,-22.097246134954027,-20.829562344071753,-8.89633948218926,-21.66024931266853,-11.313458793972174,-23.642294426980882,-5.7919020450713035,-10.823981021986707,-9.678758578479718,-20.75956931628852,-7.035386817363608,0.0,0.0,0.0,0.0,1.8707198482508475e-06,1.249792171086548e-09,6.501361163306171e-07,-2.497921748444405e-10,7.788313488171633e-07,1.5428066079642113e-12,0.0,0.0,0.0,0.0,-8.604458939230904,-12.279566623883877,-1.5145149252489816,-3.452308710194437,-2.000000000000014,-0.9999999999999716,-3.066381641958653,0.0,76.0,8.013557680512951,-2.017994065358679,-3.0838170769871596,2.4862286158754228e-09
1,react,1,77,8.013581623823484,-7.357147951931062,240.0,1.049982750518296,0.8261381596169661,0.0009999835719221883,0.09999835719221627,3.0963917174412195e-06,4.235074402650651e-12,0.023178389642763562,2.6458450971109153e-06,0.0999983570522271,3.0963917174395436e-06,1.6758481295891958e-18,2.866817813963678e-12,1.3682565886869736e-12,0.023116535621978105,6.182447457359317e-05,2.6458450971109153e-06,0.0,2.4328738815524157e-15,3.352599063422624e-32,1.7414068849321293e-13,1.3094343277814288e-24,1.1810879807175071e-13,7.883992218470154e-29,8.88560718879266e-16,1.4907477731943087e-30,1.363559334554951e-12,-6.32991866715073,-6.189777191782452,-5.940000892693502,-7.752766931444505,-8.013581623823484,-3.208938368889712,-2.017996730407549,-3.083843685346551,-14.547255159571806,-22.05275840726528,-68.24176793219267,-16.306323951248206,-15.622106063148639,-16.415872066012952,-93.82675718660445,-9.432161994890002,-12.988315228101602,-22.097283109900697,-20.82959931520241,-8.896350113688062,-21.660286279983172,-11.313469421654961,-23.64233139047951,-5.791915349251006,-10.823991657301526,-9.678745273462948,-20.7595823509036,-7.035365539101941,0.0,0.0,0.0,0.0,1.8719696404318197e-06,1.2497921809722696e-09,6.498863241458866e-07,-2.4979218473058555e-10,7.788328914882944e-07,1.5426711310794077e-12,0.0,0.0,0.0,0.0,-8.604379111641483,-12.279444486596965,-1.5145149252489674,-3.4523244106954465,-1.9999999999999858,-1.0000000000000284,-3.066365941457633,0.0,77.0,8.013581623823484,-2.017996730407549,-3.083843685346551,2.486685651105839e-09
